strut_id,label,r_eq_med_um,r_eq_min_um,r_eq_cv,offset_max_vox,tilt_deg,bow_vox,aspect_med,empty_sections,gap_len,gap_interior,border_frac,iou,reachable,detour,geo_len_vox,span_vox
15184,nominal,270.75220,243.49995,0.04361,1.01528,0.78826,0.29519,1.25058,0.00000,0.00000,0.00000,0.00000,0.53181,1.00000,0.99542,55.15433,55.40794
15185,nominal,274.70499,245.70360,0.04824,0.67684,0.38184,0.24745,1.40971,0.00000,0.00000,0.00000,0.00000,0.55806,1.00000,1.00123,55.47217,55.40422
15186,nominal,289.97784,239.03168,0.06983,1.01817,0.65390,0.20978,1.10874,0.00000,0.00000,0.00000,0.00000,0.56129,1.00000,1.01921,56.47217,55.40794
15187,nominal,266.74081,239.03168,0.07248,0.63334,1.28135,0.25671,1.38832,0.00000,0.00000,0.00000,0.00000,0.55344,1.00000,1.00606,55.74012,55.40422
15188,nominal,295.50174,274.70499,0.03025,0.46321,0.47235,0.22150,1.12408,0.00000,0.00000,0.00000,0.00000,0.68205,1.00000,1.01804,56.56854,55.56631
15189,nominal,299.12766,268.75397,0.05094,0.56943,0.49073,0.21264,1.20752,0.00000,0.00000,0.00000,0.00000,0.64195,1.00000,1.01714,56.47217,55.52045
15190,nominal,311.48615,291.83075,0.03610,0.55088,0.83309,0.22957,1.06018,0.00000,0.00000,0.00000,0.00000,0.71098,1.00000,0.99259,55.15433,55.56631
15191,nominal,316.63504,278.60168,0.04347,0.60387,0.54316,0.23045,1.17833,0.00000,0.00000,0.00000,0.00000,0.71501,1.00000,1.01142,56.15433,55.52045
15192,nominal,286.23605,245.70360,0.05161,1.36504,0.63619,0.16980,1.09031,0.00000,0.00000,0.00000,0.00000,0.54884,1.00000,0.99259,55.15433,55.56631
15193,nominal,284.34665,229.83467,0.07221,1.52213,1.07725,0.20504,1.22483,0.00000,0.00000,0.00000,0.00000,0.50520,1.00000,0.99913,55.47217,55.52045
15194,nominal,291.83075,266.74081,0.03701,1.24514,0.46823,0.22050,1.26962,0.00000,0.00000,0.00000,0.00000,0.56932,1.00000,0.99341,55.15433,55.52045
15195,nominal,286.23605,268.75397,0.03713,1.34862,0.77095,0.16324,1.17281,0.00000,0.00000,0.00000,0.00000,0.54481,1.00000,1.01058,56.15433,55.56631
15196,nominal,364.14139,328.33524,0.04935,0.83084,1.60739,0.28010,1.49554,0.00000,0.00000,0.00000,0.00000,0.65980,1.00000,1.01440,56.15433,55.35720
15197,nominal,336.44351,300.92422,0.07227,1.95277,0.89269,0.35842,1.28893,0.00000,0.00000,0.00000,0.00000,0.52999,1.00000,0.99872,55.15433,55.22502
15198,nominal,371.46893,338.04181,0.06142,0.83403,0.06347,0.36310,1.30906,0.00000,0.00000,0.00000,0.00000,0.67192,1.00000,0.99872,55.15433,55.22502
15199,nominal,404.79889,381.49109,0.03137,0.90528,0.91270,0.15576,1.41248,0.00000,0.00000,0.00000,0.00000,0.62292,1.00000,0.99634,55.15433,55.35720
15200,nominal,326.68945,245.70360,0.14497,2.45743,2.42781,0.62723,1.35685,0.00000,0.00000,0.00000,0.00000,0.48779,1.00000,1.00208,55.47217,55.35720
15201,nominal,347.47736,309.75085,0.05509,1.17985,0.75086,0.18181,1.31199,0.00000,0.00000,0.00000,0.00000,0.63150,1.00000,1.02258,56.47217,55.22502
15202,nominal,268.75397,250.05269,0.03269,0.87306,0.65996,0.15760,1.23217,0.00000,0.00000,0.00000,0.00000,0.54393,1.00000,0.99542,55.15433,55.40794
15203,thin,260.60803,234.47827,0.04471,0.69299,0.53798,0.26554,1.36947,0.00000,0.00000,0.00000,0.00000,0.52667,1.00000,1.01354,56.15433,55.40422
15204,nominal,344.36090,308.00577,0.05629,2.25556,0.66616,0.37362,1.30412,0.00000,0.00000,0.00000,0.00000,0.47691,1.00000,1.01440,56.15433,55.35720
15205,nominal,268.75397,236.76591,0.07051,0.64599,1.24551,0.24422,1.35460,0.00000,0.00000,0.00000,0.00000,0.56585,1.00000,1.01354,56.15433,55.40422
15206,nominal,350.56610,316.63504,0.07793,1.52730,1.47516,0.43352,1.48541,0.00000,0.00000,0.00000,0.00000,0.56836,1.00000,0.99872,55.15433,55.22502
15207,nominal,314.92810,272.73575,0.06421,0.97127,0.44412,0.22991,1.26278,0.00000,0.00000,0.00000,0.00000,0.67618,1.00000,1.01142,56.15433,55.52045
15208,nominal,286.23605,270.75220,0.04397,0.89324,0.70942,0.14485,1.23701,0.00000,0.00000,0.00000,0.00000,0.59308,1.00000,0.99542,55.15433,55.40794
15209,nominal,318.33282,295.50174,0.04184,0.35940,0.08516,0.19044,1.08584,0.00000,0.00000,0.00000,0.00000,0.77894,1.00000,0.99259,55.15433,55.56631
15210,nominal,313.21188,274.70499,0.07147,0.92049,1.26650,0.18770,1.24867,0.00000,0.00000,0.00000,0.00000,0.64593,1.00000,1.01142,56.15433,55.52045
15211,nominal,304.48560,274.70499,0.06689,0.79367,1.60679,0.16860,1.11052,0.00000,0.00000,0.00000,0.00000,0.67831,1.00000,1.01804,56.56854,55.56631
15212,nominal,286.23605,266.74081,0.04988,1.28871,1.29816,0.24756,1.23505,0.00000,0.00000,0.00000,0.00000,0.53754,1.00000,0.99542,55.15433,55.40794
15213,thin,256.43805,217.79297,0.06366,0.72377,0.88196,0.25786,1.22754,0.00000,0.00000,0.00000,0.00000,0.54189,1.00000,0.99549,55.15433,55.40422
15214,nominal,282.44467,256.43805,0.04115,1.02712,0.85808,0.20849,1.14279,0.00000,0.00000,0.00000,0.00000,0.60601,1.00000,0.99542,55.15433,55.40794
15215,nominal,270.75220,243.49995,0.06013,1.43220,0.96021,0.26928,1.23743,0.00000,0.00000,0.00000,0.00000,0.46142,1.00000,1.01354,56.15433,55.40422
15216,nominal,300.92422,268.75397,0.04334,1.62515,0.20875,0.16308,1.11844,0.00000,0.00000,0.00000,0.00000,0.46588,1.00000,1.01058,56.15433,55.56631
15217,nominal,295.50174,270.75220,0.05237,1.63298,1.09718,0.17983,1.20075,0.00000,0.00000,0.00000,0.00000,0.50237,1.00000,0.99341,55.15433,55.52045
15218,nominal,293.67197,268.75397,0.04431,1.85053,0.48186,0.13234,1.10758,0.00000,0.00000,0.00000,0.00000,0.45067,1.00000,0.99259,55.15433,55.56631
15219,nominal,288.11301,264.71234,0.05621,1.61577,0.89250,0.23513,1.17596,0.00000,0.00000,0.00000,0.00000,0.49328,1.00000,1.01714,56.47217,55.52045
15220,nominal,382.90140,355.14886,0.04877,1.90726,0.61989,0.26063,1.39888,0.00000,0.00000,0.00000,0.00000,0.51276,1.00000,0.98885,54.74012,55.35720
15221,nominal,344.36090,323.37271,0.05761,2.12694,3.01194,0.31271,1.32213,0.00000,0.00000,0.00000,0.00000,0.56453,1.00000,1.01683,56.15433,55.22502
15222,nominal,367.08997,347.47736,0.03246,2.03630,1.77511,0.24406,1.35181,0.00000,0.00000,0.00000,0.00000,0.52273,1.00000,0.99872,55.15433,55.22502
15223,nominal,387.10156,349.02515,0.04138,1.35371,0.36692,0.18698,1.29992,0.00000,0.00000,0.00000,0.00000,0.60935,1.00000,0.99634,55.15433,55.35720
15224,nominal,370.01505,334.83755,0.09314,1.61097,2.67485,0.24631,1.43348,0.00000,0.00000,0.00000,0.00000,0.55125,1.00000,1.00208,55.47217,55.35720
15225,nominal,350.56610,288.11301,0.11545,2.30797,2.10962,0.41574,1.36810,0.00000,0.00000,0.00000,0.00000,0.48675,1.00000,1.00448,55.47217,55.22502
15226,nominal,302.71014,262.66821,0.05667,1.46474,1.53497,0.16023,1.21783,0.00000,0.00000,0.00000,0.00000,0.58128,1.00000,0.99542,55.15433,55.40794
15227,nominal,282.44467,241.27615,0.06700,1.18135,0.80895,0.27630,1.22480,0.00000,0.00000,0.00000,0.00000,0.54307,1.00000,1.00606,55.74012,55.40422
15228,nominal,407.45334,341.21600,0.07432,1.38002,0.49812,0.69596,1.37807,0.00000,0.00000,0.00000,0.00000,0.55276,1.00000,0.99634,55.15433,55.35720
15229,thin,256.43805,197.00116,0.07866,0.90965,0.47461,0.25791,1.26001,0.00000,0.00000,0.00000,0.00000,0.50600,1.00000,1.01354,56.15433,55.40422
15230,nominal,353.62787,318.33282,0.04918,1.63216,1.91859,0.32159,1.28792,0.00000,0.00000,0.00000,0.00000,0.57457,1.00000,0.99872,55.15433,55.22502
15231,nominal,316.63504,299.12766,0.04473,0.83184,0.51212,0.24981,1.18559,0.00000,0.00000,0.00000,0.00000,0.68715,1.00000,0.99913,55.47217,55.52045
15232,nominal,282.44467,254.32741,0.04065,0.80771,0.98246,0.29433,1.31128,0.00000,0.00000,0.00000,0.00000,0.61633,1.00000,1.01347,56.15433,55.40794
15233,nominal,314.92810,274.70499,0.07001,1.05600,0.47925,0.28355,1.10221,0.00000,0.00000,0.00000,0.00000,0.62423,1.00000,0.99831,55.47217,55.56631
15234,nominal,311.48615,286.23605,0.04035,0.85963,0.50188,0.17360,1.17073,0.00000,0.00000,0.00000,0.00000,0.64657,1.00000,1.01142,56.15433,55.52045
15235,nominal,313.21188,291.83075,0.04152,1.32789,0.91766,0.28435,1.15641,0.00000,0.00000,0.00000,0.00000,0.56071,1.00000,1.01058,56.15433,55.56631
15236,nominal,270.75220,207.65744,0.10075,0.80444,0.43328,0.27174,1.25741,0.00000,0.00000,0.00000,0.00000,0.55263,1.00000,0.99542,55.15433,55.40794
15237,thin,241.27615,202.39944,0.07336,0.48698,0.51956,0.22672,1.37844,0.00000,0.00000,0.00000,0.00000,0.46274,1.00000,1.01354,56.15433,55.40422
15238,nominal,268.75397,236.76591,0.05567,0.68290,1.28293,0.10679,1.26281,0.00000,0.00000,0.00000,0.00000,0.54615,1.00000,0.99542,55.15433,55.40794
15239,thin,241.27615,199.71854,0.08878,0.89773,0.26684,0.24142,1.44693,0.00000,0.00000,0.00000,0.00000,0.46520,1.00000,0.99549,55.15433,55.40422
15240,nominal,297.32022,268.75397,0.06060,0.89111,0.62004,0.27640,1.16722,0.00000,0.00000,0.00000,0.00000,0.65182,1.00000,0.99259,55.15433,55.56631
15241,nominal,313.21188,276.66019,0.05730,0.76909,0.15322,0.27584,1.18907,0.00000,0.00000,0.00000,0.00000,0.68258,1.00000,0.99341,55.15433,55.52045
15242,nominal,311.48615,282.44467,0.03321,0.79270,0.38413,0.25010,1.11138,0.00000,0.00000,0.00000,0.00000,0.70229,1.00000,0.99259,55.15433,55.56631
15243,nominal,309.75085,284.34665,0.03138,0.67221,0.49932,0.18350,1.17757,0.00000,0.00000,0.00000,0.00000,0.70099,1.00000,0.99913,55.47217,55.52045
15244,nominal,352.10031,266.74081,0.11189,2.58581,3.06665,0.46836,1.26268,0.00000,0.00000,0.00000,0.00000,0.49706,1.00000,0.99459,55.05795,55.35720
15245,nominal,365.61865,339.63263,0.08313,1.70740,1.94688,0.50329,1.43953,0.00000,0.00000,0.00000,0.00000,0.67294,1.00000,1.01683,56.15433,55.22502
15246,nominal,399.43707,375.79688,0.03120,0.68338,0.73838,0.26012,1.31932,0.00000,0.00000,0.00000,0.00000,0.67731,1.00000,1.00448,55.47217,55.22502
15247,nominal,389.87650,372.91714,0.02874,0.63386,0.65832,0.21023,1.39668,0.00000,0.00000,0.00000,0.00000,0.64611,1.00000,1.01440,56.15433,55.35720
15248,nominal,364.14139,318.33282,0.05396,1.56077,0.50418,0.49255,1.27445,0.00000,0.00000,0.00000,0.00000,0.62363,1.00000,1.01440,56.15433,55.35720
15249,nominal,341.21600,318.33282,0.07191,1.37664,0.46319,0.42085,1.36768,0.00000,0.00000,0.00000,0.00000,0.64141,1.00000,0.99872,55.15433,55.22502
15250,nominal,266.74081,247.88770,0.04901,0.55935,1.29327,0.18992,1.27654,0.00000,0.00000,0.00000,0.00000,0.57167,1.00000,0.99542,55.15433,55.40794
15251,thin,260.60803,227.47734,0.05934,0.69020,0.78252,0.38182,1.34164,0.00000,0.00000,0.00000,0.00000,0.50681,1.00000,1.00606,55.74012,55.40422
15252,nominal,381.49109,342.79205,0.09920,1.18209,2.00945,0.39411,1.29300,0.00000,0.00000,0.00000,0.00000,0.69476,1.00000,1.00208,55.47217,55.35720
15253,thin,225.09531,188.61424,0.07716,0.80143,1.03187,0.36134,1.39765,0.00000,0.00000,0.00000,0.00000,0.41258,1.00000,1.01354,56.15433,55.40422
15254,nominal,350.56610,302.71014,0.06441,0.83333,0.03559,0.40739,1.27767,0.00000,0.00000,0.00000,0.00000,0.66322,1.00000,1.02258,56.47217,55.22502
15255,nominal,316.63504,293.67197,0.04435,1.07216,0.72798,0.23653,1.18533,0.00000,0.00000,0.00000,0.00000,0.64948,1.00000,1.01714,56.47217,55.52045
15256,nominal,272.73575,256.43805,0.04361,0.97933,0.55304,0.18670,1.30332,0.00000,0.00000,0.00000,0.00000,0.54934,1.00000,1.01347,56.15433,55.40794
15257,nominal,308.00577,278.60168,0.05531,0.70143,0.37723,0.14697,1.17848,0.00000,0.00000,0.00000,0.00000,0.68116,1.00000,1.02376,56.88638,55.56631
15258,nominal,313.21188,297.32022,0.02575,0.83434,0.59667,0.15705,1.14560,0.00000,0.00000,0.00000,0.00000,0.69410,1.00000,1.01142,56.15433,55.52045
15259,nominal,316.63504,295.50174,0.03464,0.83346,0.19701,0.19207,1.15018,0.00000,0.00000,0.00000,0.00000,0.70715,1.00000,0.99259,55.15433,55.56631
15260,nominal,264.71234,227.47734,0.05871,0.71384,0.37025,0.19812,1.22811,0.00000,0.00000,0.00000,0.00000,0.52206,1.00000,0.99542,55.15433,55.40794
15261,thin,227.47734,167.41878,0.12800,0.91307,1.19973,0.28918,1.26225,0.00000,0.00000,0.00000,0.00000,0.40905,1.00000,1.00123,55.47217,55.40422
15262,nominal,266.74081,222.68781,0.05012,1.12497,0.37044,0.23050,1.30458,0.00000,0.00000,0.00000,0.00000,0.52649,1.00000,1.00116,55.47217,55.40794
15263,thin,215.30383,173.73868,0.13289,0.64434,0.99412,0.27752,1.48932,0.00000,0.00000,0.00000,0.00000,0.38349,1.00000,1.01354,56.15433,55.40422
15264,nominal,314.92810,293.67197,0.03561,0.71646,0.39674,0.17943,1.10606,0.00000,0.00000,0.00000,0.00000,0.71417,1.00000,0.99259,55.15433,55.56631
15265,nominal,314.92810,280.52975,0.04794,0.91054,0.06348,0.20686,1.20930,0.00000,0.00000,0.00000,0.00000,0.67894,1.00000,1.01142,56.15433,55.52045
15266,nominal,314.92810,286.23605,0.04959,0.70800,0.13809,0.23952,1.11943,0.00000,0.00000,0.00000,0.00000,0.69836,1.00000,1.01804,56.56854,55.56631
15267,nominal,308.00577,272.73575,0.04744,1.11606,0.69197,0.26271,1.12366,0.00000,0.00000,0.00000,0.00000,0.63895,1.00000,1.01714,56.47217,55.52045
15268,nominal,365.61865,311.48615,0.07046,1.40363,0.61358,0.47509,1.18386,0.00000,0.00000,0.00000,0.00000,0.62827,1.00000,1.00692,55.74012,55.35720
15269,nominal,370.01505,326.68945,0.05086,1.42621,0.72548,0.42926,1.45455,0.00000,0.00000,0.00000,0.00000,0.60393,1.00000,1.01683,56.15433,55.22502
15270,nominal,367.08997,313.21188,0.09034,1.36717,0.55797,0.69408,1.35614,0.00000,0.00000,0.00000,0.00000,0.59855,1.00000,0.99872,55.15433,55.22502
15271,nominal,385.70660,359.67322,0.03666,0.91762,0.90022,0.32251,1.33695,0.00000,0.00000,0.00000,0.00000,0.66777,1.00000,0.99634,55.15433,55.35720
15272,nominal,387.10156,304.48560,0.09179,1.80000,1.38358,0.61511,1.28135,0.00000,0.00000,0.00000,0.00000,0.69736,1.00000,1.01440,56.15433,55.35720
15273,nominal,362.65814,333.22388,0.04085,1.09358,1.53235,0.32832,1.35007,0.00000,0.00000,0.00000,0.00000,0.68830,1.00000,0.99872,55.15433,55.22502
15274,nominal,282.44467,243.49995,0.04950,0.80603,0.25917,0.17937,1.29748,0.00000,0.00000,0.00000,0.00000,0.54855,1.00000,1.01921,56.47217,55.40794
15275,thin,229.83467,135.37610,0.14829,1.45514,0.49988,0.32845,1.35172,0.00000,0.00000,0.00000,0.00000,0.37469,1.00000,0.99375,55.05795,55.40422
15276,nominal,353.62787,293.67197,0.08103,1.46512,0.94388,0.61720,1.20939,0.00000,0.00000,0.00000,0.00000,0.66714,1.00000,1.01440,56.15433,55.35720
15277,thin,212.78555,164.16762,0.09591,1.09357,0.55100,0.31803,1.32933,0.00000,0.00000,0.00000,0.00000,0.36742,1.00000,1.01354,56.15433,55.40422
15278,nominal,356.66339,313.21188,0.06809,1.33326,0.92610,0.47095,1.34965,0.00000,0.00000,0.00000,0.00000,0.64348,1.00000,0.99872,55.15433,55.22502
15279,nominal,311.48615,288.11301,0.04673,0.76305,0.36620,0.18464,1.21617,0.00000,0.00000,0.00000,0.00000,0.68082,1.00000,1.01714,56.47217,55.52045
15280,nominal,262.66821,243.49995,0.06327,0.77453,0.40980,0.17211,1.21082,0.00000,0.00000,0.00000,0.00000,0.55038,1.00000,1.01347,56.15433,55.40794
15281,nominal,288.11301,260.60803,0.06190,1.16801,0.84098,0.21941,1.20875,0.00000,0.00000,0.00000,0.00000,0.57530,1.00000,0.99831,55.47217,55.56631
15282,nominal,304.48560,272.73575,0.04860,0.87510,0.77366,0.26507,1.27943,0.00000,0.00000,0.00000,0.00000,0.65980,1.00000,1.01142,56.15433,55.52045
15283,nominal,325.03531,304.48560,0.03277,0.78450,0.63249,0.16062,1.16144,0.00000,0.00000,0.00000,0.00000,0.68160,1.00000,1.01804,56.56854,55.56631
15284,nominal,266.74081,247.88770,0.02365,1.35970,0.36053,0.22448,1.25154,0.00000,0.00000,0.00000,0.00000,0.53047,1.00000,0.99542,55.15433,55.40794
15285,thin,176.81393,139.30084,0.18615,1.22968,1.53419,0.24941,1.47204,0.00000,0.00000,0.00000,0.00000,0.31320,1.00000,1.01354,56.15433,55.40422
15286,nominal,262.66821,245.70360,0.03346,0.81275,0.52217,0.17961,1.29742,0.00000,0.00000,0.00000,0.00000,0.51808,1.00000,0.99542,55.15433,55.40794
15287,thin,210.23714,150.46211,0.16012,0.58821,0.25360,0.32766,1.43714,0.00000,0.00000,0.00000,0.00000,0.35590,1.00000,0.99549,55.15433,55.40422
15288,nominal,323.37271,297.32022,0.03973,0.89521,0.28225,0.22126,1.13854,0.00000,0.00000,0.00000,0.00000,0.66332,1.00000,0.99259,55.15433,55.56631
15289,nominal,311.48615,264.71234,0.05380,1.07350,0.54558,0.21117,1.15678,0.00000,0.00000,0.00000,0.00000,0.62379,1.00000,0.99341,55.15433,55.52045
15290,nominal,309.75085,284.34665,0.02899,0.90324,0.20183,0.26574,1.14409,0.00000,0.00000,0.00000,0.00000,0.67671,1.00000,0.99259,55.15433,55.56631
15291,nominal,316.63504,286.23605,0.05061,0.93616,0.32009,0.18700,1.17308,0.00000,0.00000,0.00000,0.00000,0.67423,1.00000,0.99913,55.47217,55.52045
15292,nominal,398.08533,336.44351,0.06380,1.77351,2.02488,0.46587,1.51377,0.00000,0.00000,0.00000,0.00000,0.64737,1.00000,0.99459,55.05795,55.35720
15293,nominal,347.47736,314.92810,0.06845,1.46936,0.21426,0.44425,1.24331,0.00000,0.00000,0.00000,0.00000,0.70395,1.00000,1.01683,56.15433,55.22502
15294,necked,316.63504,80.42538,0.23514,4.18171,1.05676,1.63071,1.20926,0.00000,0.00000,0.00000,0.00000,0.47269,1.00000,1.03901,57.37919,55.22502
15295,nominal,372.91714,289.97784,0.08142,1.15192,0.90107,0.38848,1.30396,0.00000,0.00000,0.00000,0.00000,0.65614,1.00000,0.99634,55.15433,55.35720
15296,nominal,406.12827,353.62787,0.04899,1.82638,1.26275,0.44174,1.38886,0.00000,0.00000,0.00000,0.00000,0.61231,1.00000,0.99634,55.15433,55.35720
15297,nominal,371.46893,334.83755,0.09468,1.69877,0.63833,0.70170,1.35092,0.00000,0.00000,0.00000,0.00000,0.63286,1.00000,0.99872,55.15433,55.22502
15298,nominal,264.71234,245.70360,0.05888,0.97971,0.01431,0.25950,1.26322,0.00000,0.00000,0.00000,0.00000,0.54195,1.00000,0.99542,55.15433,55.40794
15299,thin,197.00116,154.00288,0.11531,1.19284,0.72915,0.38677,1.39502,0.00000,0.00000,0.00000,0.00000,0.33727,1.00000,1.00606,55.74012,55.40422
15300,nominal,411.40289,370.01505,0.04931,1.57403,0.13719,0.26519,1.33842,0.00000,0.00000,0.00000,0.00000,0.58606,1.00000,1.00208,55.47217,55.35720
15301,thin,202.39944,139.30084,0.14054,1.32353,1.33788,0.34204,1.40588,0.00000,0.00000,0.00000,0.00000,0.33034,1.00000,1.01354,56.15433,55.40422
15302,nominal,371.46893,308.00577,0.06351,1.16161,0.82566,0.43163,1.30150,0.00000,0.00000,0.00000,0.00000,0.61549,1.00000,1.00448,55.47217,55.22502
15303,nominal,311.48615,272.73575,0.05112,1.36765,1.27020,0.24009,1.20276,0.00000,0.00000,0.00000,0.00000,0.60171,1.00000,1.01714,56.47217,55.52045
15304,nominal,276.66019,241.27615,0.06525,1.32087,0.16145,0.22636,1.35553,0.00000,0.00000,0.00000,0.00000,0.50781,1.00000,1.01347,56.15433,55.40794
15305,nominal,308.00577,270.75220,0.05763,1.08091,0.26074,0.20987,1.21540,0.00000,0.00000,0.00000,0.00000,0.63188,1.00000,1.01630,56.47217,55.56631
15306,nominal,300.92422,278.60168,0.03793,0.92912,0.14510,0.17586,1.25572,0.00000,0.00000,0.00000,0.00000,0.63644,1.00000,0.99341,55.15433,55.52045
15307,nominal,300.92422,282.44467,0.03643,0.98319,0.34724,0.16850,1.09851,0.00000,0.00000,0.00000,0.00000,0.64577,1.00000,0.99259,55.15433,55.56631
15308,nominal,266.74081,243.49995,0.03665,1.67807,2.59176,0.26882,1.25678,0.00000,0.00000,0.00000,0.00000,0.51038,1.00000,0.99542,55.15433,55.40794
15309,thin,207.65744,167.41878,0.10148,1.04468,0.87813,0.23880,1.31772,0.00000,0.00000,0.00000,0.00000,0.35413,1.00000,0.99549,55.15433,55.40422
15310,nominal,264.71234,236.76591,0.05281,0.97241,0.48339,0.24645,1.19992,0.00000,0.00000,0.00000,0.00000,0.53820,1.00000,0.99542,55.15433,55.40794
15311,thin,215.30383,131.33411,0.12690,1.32025,1.16503,0.28801,1.35707,0.00000,0.00000,0.00000,0.00000,0.39599,1.00000,1.01354,56.15433,55.40422
15312,nominal,306.25073,280.52975,0.05854,1.14474,0.30172,0.16012,1.13854,0.00000,0.00000,0.00000,0.00000,0.58978,1.00000,0.99259,55.15433,55.56631
15313,nominal,295.50174,264.71234,0.05196,0.66710,0.03205,0.18530,1.28885,0.00000,0.00000,0.00000,0.00000,0.64118,1.00000,1.01142,56.15433,55.52045
15314,nominal,300.92422,284.34665,0.03417,1.32362,0.42503,0.24194,1.14665,0.00000,0.00000,0.00000,0.00000,0.59084,1.00000,1.01058,56.15433,55.56631
15315,nominal,299.12766,266.74081,0.04943,0.75385,0.57762,0.18091,1.27003,0.00000,0.00000,0.00000,0.00000,0.63496,1.00000,0.99913,55.47217,55.52045
15316,nominal,355.14886,306.25073,0.08065,1.76823,1.48888,0.66336,1.36238,0.00000,0.00000,0.00000,0.00000,0.62421,1.00000,0.98885,54.74012,55.35720
15317,nominal,349.02515,329.97284,0.04682,1.33169,0.77994,0.37749,1.23844,0.00000,0.00000,0.00000,0.00000,0.69265,1.00000,1.01683,56.15433,55.22502
15318,nominal,396.72900,355.14886,0.08485,2.52618,1.62542,0.75660,1.46624,0.00000,0.00000,0.00000,0.00000,0.59055,1.00000,0.99872,55.15433,55.22502
15319,nominal,396.72900,352.10031,0.08964,2.15423,0.83390,0.48477,1.34475,0.00000,0.00000,0.00000,0.04000,0.53018,1.00000,1.01440,56.15433,55.35720
15320,nominal,406.12827,368.55542,0.05255,1.42941,0.44059,0.39904,1.27120,0.00000,0.00000,0.00000,0.00000,0.62735,1.00000,1.01440,56.15433,55.35720
15321,nominal,385.70660,353.62787,0.06634,1.23867,0.90345,0.46551,1.21205,0.00000,0.00000,0.00000,0.00000,0.61421,1.00000,0.99872,55.15433,55.22502
15322,thin,258.53143,239.03168,0.04515,0.65912,0.12131,0.21833,1.29340,0.00000,0.00000,0.00000,0.00000,0.49915,1.00000,1.01347,56.15433,55.40794
15323,thin,215.30383,170.60800,0.09097,1.50038,0.44290,0.29599,1.44267,0.00000,0.00000,0.00000,0.00000,0.33055,1.00000,0.98801,54.74012,55.40422
15324,nominal,371.46893,304.48560,0.10200,1.74789,2.42069,0.54755,1.26393,0.00000,0.00000,0.00000,0.00000,0.65890,1.00000,0.99634,55.15433,55.35720
15325,thin,220.25398,170.60800,0.09948,1.86431,1.09100,0.34735,1.45239,0.00000,0.00000,0.00000,0.00000,0.34491,1.00000,1.01354,56.15433,55.40422
15326,nominal,396.72900,361.16876,0.04756,1.89310,1.21526,0.40400,1.37566,0.00000,0.00000,0.00000,0.00000,0.59515,1.00000,1.01683,56.15433,55.22502
15327,nominal,297.32022,256.43805,0.06525,0.77813,0.29616,0.24833,1.31215,0.00000,0.00000,0.00000,0.00000,0.62905,1.00000,0.99913,55.47217,55.52045
15328,thin,254.32741,217.79297,0.07916,1.26743,0.71028,0.34304,1.35955,0.00000,0.00000,0.00000,0.00000,0.48696,1.00000,1.01347,56.15433,55.40794
15329,nominal,282.44467,266.74081,0.05694,1.01118,0.77081,0.20090,1.13423,0.00000,0.00000,0.00000,0.00000,0.59278,1.00000,1.01630,56.47217,55.56631
15330,nominal,295.50174,278.60168,0.02828,0.69130,0.47866,0.17380,1.33632,0.00000,0.00000,0.00000,0.00000,0.62862,1.00000,1.01888,56.56854,55.52045
15331,nominal,288.11301,264.71234,0.03709,1.30502,2.01141,0.25646,1.14455,0.00000,0.00000,0.00000,0.00000,0.56818,1.00000,1.01058,56.15433,55.56631
15332,thin,254.32741,220.25398,0.05124,1.03402,0.56665,0.25495,1.29620,0.00000,0.00000,0.00000,0.00000,0.48562,1.00000,0.99542,55.15433,55.40794
15333,thin,220.25398,160.85077,0.13890,1.35984,1.69961,0.26180,1.41477,0.00000,0.00000,0.00000,0.00000,0.37731,1.00000,1.01928,56.47217,55.40422
15334,thin,250.05269,229.83467,0.04843,0.61290,1.26665,0.14126,1.22179,0.00000,0.00000,0.00000,0.00000,0.49348,1.00000,1.00116,55.47217,55.40794
15335,thin,229.83467,170.60800,0.10879,1.13690,0.97869,0.29731,1.49245,0.00000,0.00000,0.00000,0.00000,0.40822,1.00000,0.99549,55.15433,55.40422
15336,nominal,309.75085,280.52975,0.04383,1.23921,0.78130,0.22103,1.12412,0.00000,0.00000,0.00000,0.00000,0.58737,1.00000,0.99259,55.15433,55.56631
15337,nominal,300.92422,280.52975,0.03754,0.58769,0.39849,0.20443,1.28618,0.00000,0.00000,0.00000,0.00000,0.68686,1.00000,0.99341,55.15433,55.52045
15338,nominal,297.32022,256.43805,0.05068,1.48217,1.36761,0.24474,1.17181,0.00000,0.00000,0.00000,0.00000,0.54747,1.00000,1.01058,56.15433,55.56631
15339,nominal,288.11301,243.49995,0.06420,0.92188,0.69188,0.20896,1.25030,0.00000,0.00000,0.00000,0.00000,0.59770,1.00000,1.01714,56.47217,55.52045
15340,nominal,362.65814,323.37271,0.05474,1.38393,0.21854,0.29535,1.37238,0.00000,0.00000,0.00000,0.00000,0.63680,1.00000,1.01266,56.05795,55.35720
15341,nominal,364.14139,342.79205,0.03712,0.80483,0.19176,0.27085,1.24822,0.00000,0.00000,0.00000,0.00000,0.69801,1.00000,1.01683,56.15433,55.22502
15342,nominal,371.46893,306.25073,0.08292,2.05494,2.44196,0.45395,1.37242,0.00000,0.00000,0.00000,0.00000,0.60843,1.00000,1.00448,55.47217,55.22502
15343,nominal,378.65469,325.03531,0.07031,1.64775,1.49448,0.31597,1.20963,0.00000,0.00000,0.00000,0.00000,0.57891,1.00000,0.99634,55.15433,55.35720
